ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,2,85,750,89,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,19467,9000,28381,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,3,257,750,317,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,19467,9000,28381,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,4,680,750,893,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,19467,9000,28381,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,5,2274,750,3410,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,19467,9000,28381,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,6,3368,750,4906,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,19467,9000,28381,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,7,4569,750,7411,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,19467,9000,28381,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,8,4325,750,6722,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,19467,9000,28381,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,9,2070,750,2848,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,19467,9000,28381,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,10,995,750,1158,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,19467,9000,28381,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,11,596,750,403,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,19467,9000,28381,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,12,109,750,118,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1993,19467,9000,28381,756,0,0,0,0,0,0,0
Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,1,64,750,72,750,0,0,0,0,0,0,0,Agate Fossil Beds NM,AGFO,National Monument,Midwest ,NE,1994,18970,9000,25805,756,0,0,0,0,0,0,0
